userId,eventType,metadata,workflowId,templateName,templateType,created
608ed2b926a5b59e8a0990e1,link_clicked,https://www.amazon.com.tv/ref=nav_logo,Training,amazonProductPage.html,webpage,2022-07-04T19:46:26.572Z
608ed2b926a5b59e8a0990e1,marked_scam,,Training,amazonProductPage.html,webpage,2022-07-04T19:46:32.174Z
612d54b792c80674acfa9f27,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T19:46:34.809Z
608ed2b926a5b59e8a0990e1,email_details_expanded,,Training,mcafee.html,email,2022-07-04T19:46:37.364Z
62b9e94484e7ffb27d90f991,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:46:49.074Z
612d54b792c80674acfa9f27,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:46:50.896Z
608ed2b926a5b59e8a0990e1,marked_real,,Training,mcafee.html,email,2022-07-04T19:46:51.275Z
608ed2b926a5b59e8a0990e1,email_details_expanded,,Training,getProtected.html,email,2022-07-04T19:47:00.355Z
612d54b792c80674acfa9f27,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:47:07.073Z
608ed2b926a5b59e8a0990e1,marked_real,,Training,getProtected.html,email,2022-07-04T19:47:10.488Z
62b9e94484e7ffb27d90f991,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-04T19:47:16.440Z
62b9e94484e7ffb27d90f991,marked_real,,Test,ssa.html,webpage,2022-07-04T19:47:27.749Z
612d54b792c80674acfa9f27,marked_real,,Test,walmart.html,webpage,2022-07-04T19:47:28.637Z
62b9e94484e7ffb27d90f991,marked_real,,Test,mySocialSecurity.html,webpage,2022-07-04T19:47:33.254Z
62b9e94484e7ffb27d90f991,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:47:35.972Z
62b9e94484e7ffb27d90f991,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:47:42.624Z
62b9e94484e7ffb27d90f991,marked_real,,Test,ssaFb.html,webpage,2022-07-04T19:47:49.703Z
62b9e94484e7ffb27d90f991,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T19:47:51.653Z
62b9e94484e7ffb27d90f991,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T19:47:58.569Z
6111a2f11add6761a59516db,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T19:48:03.082Z
62b9e94484e7ffb27d90f991,marked_scam,,Test,ssa_replacementCard.html,email,2022-07-04T19:48:07.330Z
62b9e94484e7ffb27d90f991,marked_real,,Test,walmart.html,webpage,2022-07-04T19:48:16.769Z
608ed2b926a5b59e8a0990e1,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:48:18.545Z
608ed2b926a5b59e8a0990e1,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-04T19:48:21.750Z
6111a2f11add6761a59516db,marked_real,,Test,ssa.html,webpage,2022-07-04T19:48:26.470Z
608ed2b926a5b59e8a0990e1,marked_real,,Test,ssa.html,webpage,2022-07-04T19:48:28.187Z
608ed2b926a5b59e8a0990e1,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T19:48:32.670Z
6111a2f11add6761a59516db,marked_real,,Test,mySocialSecurity.html,webpage,2022-07-04T19:48:33.134Z
608ed2b926a5b59e8a0990e1,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:48:34.868Z
608ed2b926a5b59e8a0990e1,link_clicked,https://www.amazon.com/gp/r.html?C=1JX3MHY6WXG8Y&K=3E6OV4BZHZL5J&M=urn:rtn:msg:20200826000132a9a76798ab474821822c6230bbf0p0na&R=14VIANHZM3ZM9&T=C&U=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcss%2Fshiptrack%2Fview.html%3Fie%3DUTF8%26orderID%3D111-5681764-1322661%26orderingShipmentId%3D37343786279301%26packageId%3D1%26ref_%3Dpe_386300_442715950_DDT_E_DDE&H=N3SABJ2TEAGNLBB4TC2VSNX4NF8A&ref_=pe_386300_442715950_DDT_E_DDE,Test,amazon_maskDelivery.html,email,2022-07-04T19:48:39.688Z
608ed2b926a5b59e8a0990e1,link_clicked,https://www.amazon.com/gp/r.html?C=1JX3MHY6WXG8Y&K=3E6OV4BZHZL5J&M=urn:rtn:msg:20200826000132a9a76798ab474821822c6230bbf0p0na&R=3IJ4237M6O6VM&T=C&U=https%3A%2F%2Fwww.amazon.com%2Fdp%2FB08CZ869C7%3Fref_%3Dpe_386300_442715950_DDT_E_DDE_dt_1&H=3AALGCAJMM92N9CNYCC97Z5TWCQA&ref_=pe_386300_442715950_DDT_E_DDE_dt_1,Test,amazon_maskDelivery.html,email,2022-07-04T19:48:44.047Z
6111a2f11add6761a59516db,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:48:49.957Z
608ed2b926a5b59e8a0990e1,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:48:50.390Z
6111a2f11add6761a59516db,marked_real,,Test,ssaFb.html,webpage,2022-07-04T19:49:03.407Z
608ed2b926a5b59e8a0990e1,marked_real,,Test,ssaFb.html,webpage,2022-07-04T19:49:06.521Z
608ed2b926a5b59e8a0990e1,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T19:49:10.346Z
6111a2f11add6761a59516db,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:49:13.931Z
6111a2f11add6761a59516db,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:49:19.368Z
608ed2b926a5b59e8a0990e1,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T19:49:21.977Z
608ed2b926a5b59e8a0990e1,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:49:29.035Z
6111a2f11add6761a59516db,marked_real,,Test,walmart.html,webpage,2022-07-04T19:49:32.091Z
608ed2b926a5b59e8a0990e1,marked_real,,Test,walmart.html,webpage,2022-07-04T19:49:36.500Z
6106cf67f5ceadad19438481,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:50:15.385Z
6106cf67f5ceadad19438481,email_details_collapsed,,Test,redcross_covidRelief.html,email,2022-07-04T19:50:19.561Z
6106cf67f5ceadad19438481,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T19:50:31.460Z
6106cf67f5ceadad19438481,marked_real,,Test,ssa.html,webpage,2022-07-04T19:50:45.621Z
6106cf67f5ceadad19438481,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T19:50:52.780Z
6106cf67f5ceadad19438481,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:50:59.680Z
6106cf67f5ceadad19438481,email_details_collapsed,,Test,amazon_maskDelivery.html,email,2022-07-04T19:51:00.768Z
6106cf67f5ceadad19438481,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:51:03.573Z
6106cf67f5ceadad19438481,marked_real,,Test,ssaFb.html,webpage,2022-07-04T19:51:35.064Z
60fcae009d765669371b8c17,email_details_expanded,,Training,protectYourself.html,email,2022-07-04T19:51:36.341Z
60fcae009d765669371b8c17,email_details_collapsed,,Training,protectYourself.html,email,2022-07-04T19:51:37.638Z
60fcae009d765669371b8c17,marked_real,,Training,protectYourself.html,email,2022-07-04T19:51:39.734Z
6106cf67f5ceadad19438481,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T19:51:51.528Z
6106cf67f5ceadad19438481,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:51:51.570Z
60fcae009d765669371b8c17,marked_real,,Training,amazonHP.html,webpage,2022-07-04T19:51:55.067Z
6106cf67f5ceadad19438481,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:51:57.120Z
6106cf67f5ceadad19438481,marked_real,,Test,walmart.html,webpage,2022-07-04T19:52:07.846Z
60fcae009d765669371b8c17,email_details_expanded,,Training,irs.html,email,2022-07-04T19:52:13.073Z
60fcae009d765669371b8c17,email_details_collapsed,,Training,irs.html,email,2022-07-04T19:52:17.126Z
60fcae009d765669371b8c17,marked_scam,,Training,irs.html,email,2022-07-04T19:52:30.767Z
60fcae009d765669371b8c17,marked_real,,Training,IRS_YourAccount.html,webpage,2022-07-04T19:52:51.448Z
60fcae009d765669371b8c17,marked_real,,Training,appleID.html,webpage,2022-07-04T19:53:06.279Z
5aedb8ce49bb4c0001079640,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:53:24.904Z
60fcae009d765669371b8c17,marked_real,,Training,amazonProductPage.html,webpage,2022-07-04T19:53:44.009Z
5aedb8ce49bb4c0001079640,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T19:53:56.599Z
60fcae009d765669371b8c17,email_details_expanded,,Training,mcafee.html,email,2022-07-04T19:54:01.720Z
60fcae009d765669371b8c17,email_details_collapsed,,Training,mcafee.html,email,2022-07-04T19:54:04.888Z
5aedb8ce49bb4c0001079640,marked_real,,Test,ssa.html,webpage,2022-07-04T19:54:05.181Z
60fcae009d765669371b8c17,marked_real,,Training,mcafee.html,email,2022-07-04T19:54:08.301Z
60fcae009d765669371b8c17,email_details_expanded,,Training,getProtected.html,email,2022-07-04T19:54:12.826Z
60fcae009d765669371b8c17,email_details_collapsed,,Training,getProtected.html,email,2022-07-04T19:54:19.907Z
60fcae009d765669371b8c17,marked_scam,,Training,getProtected.html,email,2022-07-04T19:54:25.117Z
5f4da0c092c4bb080b6c0ebb,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:54:26.247Z
5aedb8ce49bb4c0001079640,marked_real,,Test,mySocialSecurity.html,webpage,2022-07-04T19:54:33.024Z
5aedb8ce49bb4c0001079640,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:54:39.360Z
5f4da0c092c4bb080b6c0ebb,email_details_collapsed,,Test,redcross_covidRelief.html,email,2022-07-04T19:54:41.718Z
5aedb8ce49bb4c0001079640,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:54:44.281Z
5f4da0c092c4bb080b6c0ebb,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T19:55:09.408Z
60fcae009d765669371b8c17,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:55:10.451Z
60fcae009d765669371b8c17,email_details_collapsed,,Test,redcross_covidRelief.html,email,2022-07-04T19:55:16.655Z
5aedb8ce49bb4c0001079640,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T19:55:21.804Z
60fcae009d765669371b8c17,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-04T19:55:23.377Z
5aedb8ce49bb4c0001079640,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T19:55:24.629Z
5aedb8ce49bb4c0001079640,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:55:35.309Z
60fcae009d765669371b8c17,marked_real,,Test,ssa.html,webpage,2022-07-04T19:55:35.355Z
5f4da0c092c4bb080b6c0ebb,marked_real,,Test,ssa.html,webpage,2022-07-04T19:55:45.766Z
5aedb8ce49bb4c0001079640,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:55:48.149Z
60fcae009d765669371b8c17,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T19:55:51.815Z
60fcae009d765669371b8c17,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:55:56.308Z
60fcae009d765669371b8c17,email_details_collapsed,,Test,amazon_maskDelivery.html,email,2022-07-04T19:55:58.349Z
5aedb8ce49bb4c0001079640,marked_real,,Test,walmart.html,webpage,2022-07-04T19:55:58.895Z
60fcae009d765669371b8c17,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:56:04.716Z
60fcae009d765669371b8c17,email_details_collapsed,,Test,amazon_maskDelivery.html,email,2022-07-04T19:56:05.569Z
60fcae009d765669371b8c17,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:56:06.947Z
5f4da0c092c4bb080b6c0ebb,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T19:56:23.321Z
5f4da0c092c4bb080b6c0ebb,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:56:34.404Z
5f579cc797c3ee2607f6e344,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:56:36.394Z
5f4da0c092c4bb080b6c0ebb,email_details_collapsed,,Test,amazon_maskDelivery.html,email,2022-07-04T19:56:39.720Z
60fcae009d765669371b8c17,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T19:56:42.001Z
5a5d0554ac562400015402dd,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-04T19:56:42.974Z
5f4da0c092c4bb080b6c0ebb,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:56:43.028Z
60fcae009d765669371b8c17,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T19:56:43.975Z
60fcae009d765669371b8c17,email_details_collapsed,,Test,ssa_optOut.html,email,2022-07-04T19:56:45.490Z
60fcae009d765669371b8c17,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T19:56:51.200Z
60fcae009d765669371b8c17,email_details_expanded,,Test,ssa_replacementCard.html,email,2022-07-04T19:56:53.303Z
60fcae009d765669371b8c17,email_details_collapsed,,Test,ssa_replacementCard.html,email,2022-07-04T19:56:54.975Z
60fcae009d765669371b8c17,email_details_expanded,,Test,ssa_replacementCard.html,email,2022-07-04T19:57:03.049Z
60fcae009d765669371b8c17,email_details_collapsed,,Test,ssa_replacementCard.html,email,2022-07-04T19:57:05.120Z
60fcae009d765669371b8c17,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:57:06.720Z
5f579cc797c3ee2607f6e344,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-04T19:57:06.810Z
5f0a5a99dbbf721316f118e2,email_details_expanded,,Training,protectYourself.html,email,2022-07-04T19:57:10.506Z
60fcae009d765669371b8c17,marked_real,,Test,walmart.html,webpage,2022-07-04T19:57:14.289Z
5f579cc797c3ee2607f6e344,marked_real,,Test,ssa.html,webpage,2022-07-04T19:57:16.343Z
5a5d0554ac562400015402dd,marked_real,,Test,ssa.html,webpage,2022-07-04T19:57:31.651Z
5f579cc797c3ee2607f6e344,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T19:57:40.818Z
5f579cc797c3ee2607f6e344,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:57:42.881Z
5f579cc797c3ee2607f6e344,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T19:57:51.167Z
5f4da0c092c4bb080b6c0ebb,link_clicked,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.socialsecuritycenter.org%2F%3Ffbclid%3DIwAR0Rd2PXhdgsc7uXDAY6Pj3O629plGA-DXcx98GU6yj3fr9I8Gzk_vNzwaM&h=AT1Qf8PHu9V5JzVzmE5_IEWkAmDJ39M76kmJOF_aLODkA7hVudKq0Jth8eeH8m0cTPprxiE0OuAiPyOUcfO5Lz-6O6PNLIEBNMqIo7_FnHLgJLJ7x6BjvDVcVRGb0kgqCLc,Test,ssaFb.html,webpage,2022-07-04T19:57:58.286Z
5f0a5a99dbbf721316f118e2,marked_real,,Training,protectYourself.html,email,2022-07-04T19:58:03.532Z
5a5d0554ac562400015402dd,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T19:58:08.949Z
5f4da0c092c4bb080b6c0ebb,marked_real,,Test,ssaFb.html,webpage,2022-07-04T19:58:20.439Z
5f579cc797c3ee2607f6e344,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T19:58:22.765Z
5f579cc797c3ee2607f6e344,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T19:58:25.340Z
5f4da0c092c4bb080b6c0ebb,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T19:58:27.663Z
5f579cc797c3ee2607f6e344,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:58:29.813Z
5a5d0554ac562400015402dd,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T19:58:30.778Z
