_id,userId,eventType,metadata,workflowId,templateName,templateType,created
62c707498c185b4ab103413d,SteveBB3,marked_scam,,Test,walmart.html,webpage,2022-07-07T16:18:17.325Z
62c707478c185b4ab103413c,SteveBB3,marked_scam,,Test,ssa_replacementCard.html,email,2022-07-07T16:18:15.524Z
62c707458c185b4ab103413b,SteveBB3,marked_scam,,Test,ssa_optOut.html,email,2022-07-07T16:18:13.264Z
62c707438c185b4ab103413a,SteveBB3,marked_scam,,Test,ssaFb.html,webpage,2022-07-07T16:18:11.090Z
62c707418c185b4ab1034139,SteveBB3,marked_scam,,Test,amazon_maskDelivery.html,email,2022-07-07T16:18:09.027Z
62c7073e8c185b4ab1034138,SteveBB3,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-07T16:18:06.431Z
62c7073b8c185b4ab1034137,SteveBB3,marked_scam,,Test,ssa.html,webpage,2022-07-07T16:18:03.925Z
62c7073b8c185b4ab1034136,SteveBB3,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-07T16:18:03.824Z
62c34c6660ef5eded288afd5,5f0121307086ce26f958afb2,marked_real,,Test,walmart.html,webpage,2022-07-04T20:24:06.953Z
62c34c5860ef5eded288afd4,5f0121307086ce26f958afb2,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T20:23:52.467Z
62c34c5460ef5eded288afd3,5f0121307086ce26f958afb2,email_details_collapsed,,Test,ssa_replacementCard.html,email,2022-07-04T20:23:48.711Z
62c34c5160ef5eded288afd2,5f0121307086ce26f958afb2,email_details_expanded,,Test,ssa_replacementCard.html,email,2022-07-04T20:23:45.995Z
62c34c4f60ef5eded288afd1,5f0121307086ce26f958afb2,marked_real,,Test,ssa_optOut.html,email,2022-07-04T20:23:43.810Z
62c34c3660ef5eded288afd0,5f0121307086ce26f958afb2,email_details_collapsed,,Test,ssa_optOut.html,email,2022-07-04T20:23:18.252Z
62c34c3060ef5eded288afcf,5f0121307086ce26f958afb2,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T20:23:12.156Z
62c34c2d60ef5eded288afce,5f0121307086ce26f958afb2,marked_real,,Test,ssaFb.html,webpage,2022-07-04T20:23:09.124Z
62c34c2260ef5eded288afcd,5f0121307086ce26f958afb2,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:22:58.554Z
62c34c2160ef5eded288afcc,5f0121307086ce26f958afb2,email_details_collapsed,,Test,amazon_maskDelivery.html,email,2022-07-04T20:22:57.436Z
62c34c1e60ef5eded288afcb,5f0121307086ce26f958afb2,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T20:22:54.602Z
62c34c1a60ef5eded288afca,5f0121307086ce26f958afb2,marked_real,,Test,mySocialSecurity.html,webpage,2022-07-04T20:22:50.178Z
62c34c0e60ef5eded288afc9,5f0121307086ce26f958afb2,marked_real,,Test,ssa.html,webpage,2022-07-04T20:22:38.018Z
62c34c0760ef5eded288afc8,5f0121307086ce26f958afb2,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-04T20:22:31.945Z
62c34bfe60ef5eded288afc7,5f0121307086ce26f958afb2,email_details_collapsed,,Test,redcross_covidRelief.html,email,2022-07-04T20:22:22.051Z
62c34bfb60ef5eded288afc6,5f0121307086ce26f958afb2,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T20:22:19.493Z
62c34bc960ef5eded288afc5,5f0121307086ce26f958afb2,marked_real,,Training,getProtected.html,email,2022-07-04T20:21:29.907Z
62c34bbf60ef5eded288afc4,5f0121307086ce26f958afb2,email_details_collapsed,,Training,getProtected.html,email,2022-07-04T20:21:19.522Z
62c34bbb60ef5eded288afc3,5f0121307086ce26f958afb2,email_details_expanded,,Training,getProtected.html,email,2022-07-04T20:21:15.335Z
62c34bb560ef5eded288afc2,5f0121307086ce26f958afb2,marked_real,,Training,mcafee.html,email,2022-07-04T20:21:09.862Z
62c34ba360ef5eded288afc1,5f0121307086ce26f958afb2,email_details_collapsed,,Training,mcafee.html,email,2022-07-04T20:20:51.781Z
62c34b9d60ef5eded288afc0,5f0121307086ce26f958afb2,email_details_expanded,,Training,mcafee.html,email,2022-07-04T20:20:45.471Z
62c34b7a60ef5eded288afbf,5f0121307086ce26f958afb2,marked_real,,Training,amazonProductPage.html,webpage,2022-07-04T20:20:10.513Z
62c34b6260ef5eded288afbe,5f0121307086ce26f958afb2,marked_real,,Training,appleID.html,webpage,2022-07-04T20:19:46.874Z
62c34b5d60ef5eded288afbd,5f0121307086ce26f958afb2,link_clicked,https://appleid.apple.com/#/#ac-gn-menustate,Training,appleID.html,webpage,2022-07-04T20:19:41.301Z
62c34b5260ef5eded288afbc,5f0121307086ce26f958afb2,marked_real,,Training,IRS_YourAccount.html,webpage,2022-07-04T20:19:30.281Z
62c34b3960ef5eded288afbb,5f0121307086ce26f958afb2,marked_scam,,Training,irs.html,email,2022-07-04T20:19:05.523Z
62c34b2c60ef5eded288afba,5f0121307086ce26f958afb2,email_details_collapsed,,Training,irs.html,email,2022-07-04T20:18:52.157Z
62c34b2560ef5eded288afb9,5f0121307086ce26f958afb2,email_details_expanded,,Training,irs.html,email,2022-07-04T20:18:45.284Z
62c34b1a60ef5eded288afb8,5f0121307086ce26f958afb2,marked_real,,Training,amazonHP.html,webpage,2022-07-04T20:18:33.999Z
62c34aeb60ef5eded288afb7,5f0121307086ce26f958afb2,marked_real,,Training,protectYourself.html,email,2022-07-04T20:17:47.954Z
62c349f760ef5eded288afb6,5faeb8eb6562cd0163f216ec,marked_scam,,Test,ssa_replacementCard.html,email,2022-07-04T20:13:43.847Z
62c349f460ef5eded288afb5,5faeb8eb6562cd0163f216ec,email_details_expanded,,Test,ssa_replacementCard.html,email,2022-07-04T20:13:40.318Z
62c349ee60ef5eded288afb4,5faeb8eb6562cd0163f216ec,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T20:13:34.771Z
62c349e160ef5eded288afb3,5faeb8eb6562cd0163f216ec,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T20:13:21.412Z
62c349d260ef5eded288afb2,5faeb8eb6562cd0163f216ec,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:13:06.227Z
62c349ce60ef5eded288afb1,5faeb8eb6562cd0163f216ec,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T20:13:02.901Z
62c349ca60ef5eded288afb0,5faeb8eb6562cd0163f216ec,marked_real,,Test,mySocialSecurity.html,webpage,2022-07-04T20:12:58.958Z
62c349c760ef5eded288afaf,5faeb8eb6562cd0163f216ec,marked_real,,Test,ssa.html,webpage,2022-07-04T20:12:55.354Z
62c349c060ef5eded288afae,5faeb8eb6562cd0163f216ec,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T20:12:48.961Z
62c349b060ef5eded288afad,5faeb8eb6562cd0163f216ec,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T20:12:32.912Z
62c348db60ef5eded288afac,6126c68385863fa349a80305,marked_real,,Test,walmart.html,webpage,2022-07-04T20:08:59.550Z
62c348d360ef5eded288afab,6126c68385863fa349a80305,marked_scam,,Test,ssa_replacementCard.html,email,2022-07-04T20:08:51.428Z
62c348cf60ef5eded288afaa,6126c68385863fa349a80305,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T20:08:47.599Z
62c348c960ef5eded288afa9,62c2d76bf4f59bba67bd6b2b,marked_scam,,Test,ssa_replacementCard.html,email,2022-07-04T20:08:41.229Z
62c348c760ef5eded288afa8,6126c68385863fa349a80305,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T20:08:39.064Z
62c348c260ef5eded288afa7,62c2d76bf4f59bba67bd6b2b,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T20:08:34.256Z
62c348be60ef5eded288afa6,6126c68385863fa349a80305,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:08:30.396Z
62c348b360ef5eded288afa5,6126c68385863fa349a80305,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T20:08:19.281Z
62c348ae60ef5eded288afa4,62c2d76bf4f59bba67bd6b2b,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T20:08:14.387Z
62c348ab60ef5eded288afa3,6126c68385863fa349a80305,marked_real,,Test,ssa.html,webpage,2022-07-04T20:08:11.866Z
62c348a060ef5eded288afa2,6126c68385863fa349a80305,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T20:08:00.311Z
62c3489960ef5eded288afa1,62c2d76bf4f59bba67bd6b2b,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:07:53.844Z
62c3489460ef5eded288afa0,6126c68385863fa349a80305,link_clicked,http://www.redcrossblood.co,Test,redcross_covidRelief.html,email,2022-07-04T20:07:48.948Z
62c3488b60ef5eded288af9f,62c2d76bf4f59bba67bd6b2b,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T20:07:39.389Z
62c3488260ef5eded288af9e,62c2d76bf4f59bba67bd6b2b,marked_real,,Test,ssa.html,webpage,2022-07-04T20:07:30.932Z
62c3487460ef5eded288af9d,62c2d76bf4f59bba67bd6b2b,link_clicked,https://faq.ssa.gov/en-us/Topic/article/KA-10018,Test,ssa.html,webpage,2022-07-04T20:07:16.343Z
62c3486b60ef5eded288af9c,62c2d76bf4f59bba67bd6b2b,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T20:07:07.848Z
62c3485a60ef5eded288af9b,5f0a5a99dbbf721316f118e2,marked_real,,Test,walmart.html,webpage,2022-07-04T20:06:50.171Z
62c3481060ef5eded288af9a,5f0a5a99dbbf721316f118e2,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T20:05:36.090Z
62c347fb60ef5eded288af99,5f0a5a99dbbf721316f118e2,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T20:05:15.219Z
62c347f260ef5eded288af98,5f0a5a99dbbf721316f118e2,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T20:05:06.353Z
62c347db60ef5eded288af97,5f0a5a99dbbf721316f118e2,marked_real,,Test,ssaFb.html,webpage,2022-07-04T20:04:43.545Z
62c347c060ef5eded288af96,5f0a5a99dbbf721316f118e2,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:04:16.409Z
62c347bb60ef5eded288af95,5f0a5a99dbbf721316f118e2,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T20:04:11.231Z
62c347ad60ef5eded288af94,5f0a5a99dbbf721316f118e2,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T20:03:57.954Z
62c3479c60ef5eded288af93,5f0a5a99dbbf721316f118e2,marked_real,,Test,ssa.html,webpage,2022-07-04T20:03:40.422Z
62c3479b60ef5eded288af92,611856f2838637d026064221,marked_real,,Test,walmart.html,webpage,2022-07-04T20:03:39.728Z
62c3479060ef5eded288af91,62c0c10138f386a203bbf434,marked_real,,Test,walmart.html,webpage,2022-07-04T20:03:28.798Z
62c3478d60ef5eded288af90,5f0a5a99dbbf721316f118e2,marked_scam,,Test,redcross_covidRelief.html,email,2022-07-04T20:03:25.930Z
62c3478b60ef5eded288af8f,62c0c10138f386a203bbf434,marked_scam,,Test,ssa_replacementCard.html,email,2022-07-04T20:03:23.072Z
62c3478a60ef5eded288af8e,5f0a5a99dbbf721316f118e2,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T20:03:22.791Z
62c3478560ef5eded288af8d,62c0c10138f386a203bbf434,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T20:03:17.729Z
62c3478260ef5eded288af8c,611856f2838637d026064221,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T20:03:14.506Z
62c3477860ef5eded288af8b,62c0c10138f386a203bbf434,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T20:03:04.568Z
62c3477460ef5eded288af8a,611856f2838637d026064221,marked_scam,,Test,ssa_optOut.html,email,2022-07-04T20:03:00.577Z
62c3477160ef5eded288af89,62c0c10138f386a203bbf434,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:02:57.611Z
62c3476b60ef5eded288af88,62c0c10138f386a203bbf434,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T20:02:51.638Z
62c3476760ef5eded288af87,62c0c10138f386a203bbf434,marked_real,,Test,ssa.html,webpage,2022-07-04T20:02:47.942Z
62c3476160ef5eded288af86,611856f2838637d026064221,email_details_expanded,,Test,ssa_optOut.html,email,2022-07-04T20:02:41.420Z
62c3475e60ef5eded288af85,611856f2838637d026064221,marked_scam,,Test,ssaFb.html,webpage,2022-07-04T20:02:38.416Z
62c3475a60ef5eded288af84,62c0c10138f386a203bbf434,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T20:02:34.614Z
62c3474e60ef5eded288af83,5f0a5a99dbbf721316f118e2,marked_scam,,Training,getProtected.html,email,2022-07-04T20:02:22.963Z
62c3474a60ef5eded288af82,5f0a5a99dbbf721316f118e2,email_details_expanded,,Training,getProtected.html,email,2022-07-04T20:02:18.215Z
62c3473b60ef5eded288af81,611856f2838637d026064221,marked_real,,Test,amazon_maskDelivery.html,email,2022-07-04T20:02:03.519Z
62c3473760ef5eded288af80,5f0a5a99dbbf721316f118e2,marked_scam,,Training,mcafee.html,email,2022-07-04T20:01:59.132Z
62c3473660ef5eded288af7f,611856f2838637d026064221,email_details_expanded,,Test,amazon_maskDelivery.html,email,2022-07-04T20:01:58.281Z
62c3472f60ef5eded288af7e,611856f2838637d026064221,marked_scam,,Test,mySocialSecurity.html,webpage,2022-07-04T20:01:51.412Z
62c3472360ef5eded288af7d,5f0a5a99dbbf721316f118e2,email_details_expanded,,Training,mcafee.html,email,2022-07-04T20:01:39.250Z
62c3471c60ef5eded288af7c,611856f2838637d026064221,marked_real,,Test,ssa.html,webpage,2022-07-04T20:01:32.380Z
62c3471360ef5eded288af7b,611856f2838637d026064221,link_clicked,https://www.ssa.gov/myaccount/replacement-card.html,Test,ssa.html,webpage,2022-07-04T20:01:23.433Z
62c3470460ef5eded288af7a,5f0a5a99dbbf721316f118e2,marked_real,,Training,amazonProductPage.html,webpage,2022-07-04T20:01:08.026Z
62c346f760ef5eded288af79,611856f2838637d026064221,marked_real,,Test,redcross_covidRelief.html,email,2022-07-04T20:00:55.557Z
62c346f460ef5eded288af78,5a5d0554ac562400015402dd,marked_real,,Test,walmart.html,webpage,2022-07-04T20:00:52.220Z
62c346ea60ef5eded288af77,5f4da0c092c4bb080b6c0ebb,marked_real,,Test,walmart.html,webpage,2022-07-04T20:00:42.302Z
62c346d960ef5eded288af76,5f0a5a99dbbf721316f118e2,marked_real,,Training,appleID.html,webpage,2022-07-04T20:00:25.373Z
62c346cb60ef5eded288af75,5a5d0554ac562400015402dd,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T20:00:11.658Z
62c346b860ef5eded288af74,5a5d0554ac562400015402dd,marked_real,,Test,ssa_optOut.html,email,2022-07-04T19:59:52.658Z
62c346b760ef5eded288af73,5f0a5a99dbbf721316f118e2,marked_real,,Training,IRS_YourAccount.html,webpage,2022-07-04T19:59:51.658Z
62c346af60ef5eded288af72,5f4da0c092c4bb080b6c0ebb,marked_real,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:43.844Z
62c346ac60ef5eded288af71,5f4da0c092c4bb080b6c0ebb,email_details_collapsed,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:40.093Z
62c346a060ef5eded288af70,611856f2838637d026064221,email_details_expanded,,Test,redcross_covidRelief.html,email,2022-07-04T19:59:28.958Z
62c346a060ef5eded288af6f,5f4da0c092c4bb080b6c0ebb,email_details_expanded,,Test,ssa_replacementCard.html,email,2022-07-04T19:59:28.195Z
