StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_Prolific_P2,ParticipantID,PROLIFIC_PID,PID
9/3/2022 9:50,9/3/2022 9:51,IP Address,100,58,TRUE,9/3/2022 9:51,R_1Fb4L1GO6YEqAef,,,,,anonymous,EN,Yes,,614b76b790f0bdbc64a06cee,614b76b790f0bdbc64a06cee
9/3/2022 9:51,9/3/2022 9:52,IP Address,100,23,TRUE,9/3/2022 9:52,R_3RxfnuhoaByE9ww,,,,,anonymous,EN,Yes,,62e99581e7c2c668d3969499,62e99581e7c2c668d3969499
9/3/2022 9:55,9/3/2022 9:56,IP Address,100,32,TRUE,9/3/2022 9:56,R_3lySB8DYMbtt7DG,,,,,anonymous,EN,Yes,,5d226b35d75330001c7a3d95,5d226b35d75330001c7a3d95
9/3/2022 10:01,9/3/2022 10:15,IP Address,100,817,TRUE,9/3/2022 10:15,R_2rwI0nkiQyzeXzE,,,,,anonymous,EN,Yes,,627121bbdd4e39bcc0a0079f,627121bbdd4e39bcc0a0079f
9/3/2022 10:19,9/3/2022 10:20,IP Address,100,17,TRUE,9/3/2022 10:20,R_1Hobxs40ZPoL9hd,,,,,anonymous,EN,Yes,,5cba534ff7b6150017add408,5cba534ff7b6150017add408
9/3/2022 10:19,9/3/2022 10:20,IP Address,100,46,TRUE,9/3/2022 10:20,R_2CVeRSCE4HVRtKU,,,,,anonymous,EN,Yes,,60b8242021561f7827855c02,60b8242021561f7827855c02
9/3/2022 10:46,9/3/2022 10:46,IP Address,100,25,TRUE,9/3/2022 10:46,R_1FLIEbnmqKRYDxP,,,,,anonymous,EN,Yes,,62e0326dbbda328df3ceade2,62e0326dbbda328df3ceade2
9/3/2022 10:48,9/3/2022 10:50,IP Address,100,129,TRUE,9/3/2022 10:50,R_4Pl3D2PeWOAhygx,,,,,anonymous,EN,Yes,,611edfe04f9fc63d5fe3084b,611edfe04f9fc63d5fe3084b
9/3/2022 10:56,9/3/2022 10:56,IP Address,100,40,TRUE,9/3/2022 10:56,R_bwNvX1hEM2Q8MkF,,,,,anonymous,EN,Yes,,5f690f742f60ad0e80c1c605,5f690f742f60ad0e80c1c605
9/3/2022 11:02,9/3/2022 11:03,IP Address,100,15,TRUE,9/3/2022 11:03,R_UW9iNmfEoLbtwl3,,,,,anonymous,EN,Yes,,60f20b2fe513c31967922ad5,60f20b2fe513c31967922ad5
9/3/2022 11:05,9/3/2022 11:06,IP Address,100,8,TRUE,9/3/2022 11:06,R_3D2vGxCy2a1J05W,,,,,anonymous,EN,Yes,,62eee9fbde439d5853ce2efb,62eee9fbde439d5853ce2efb
9/3/2022 11:10,9/3/2022 11:10,IP Address,100,14,TRUE,9/3/2022 11:10,R_41vpnnX1sNDMgkp,,,,,anonymous,EN,Yes,,60c50f3ccf2eebcf270b9488,60c50f3ccf2eebcf270b9488
9/3/2022 11:14,9/3/2022 11:15,IP Address,100,24,TRUE,9/3/2022 11:15,R_ZCAljQCGKCXj7Hz,,,,,anonymous,EN,Yes,,5de9ce848b29320fd922c587,5de9ce848b29320fd922c587
9/3/2022 11:27,9/3/2022 11:29,IP Address,100,142,TRUE,9/3/2022 11:29,R_3Ms2oIm3sFJXWOK,,,,,anonymous,EN,Yes,,608c8a30f56774708f1481d1,608c8a30f56774708f1481d1
9/3/2022 11:30,9/3/2022 11:30,IP Address,100,17,TRUE,9/3/2022 11:30,R_wNna3XHEPk1jXod,,,,,anonymous,EN,Yes,,62e86c71987bb487b1ea2a4f,62e86c71987bb487b1ea2a4f
9/3/2022 11:30,9/3/2022 11:30,IP Address,100,38,TRUE,9/3/2022 11:30,R_27xslH6vEQP4eqU,,,,,anonymous,EN,Yes,,59dc4083ae9f950001d83b4b,59dc4083ae9f950001d83b4b
9/3/2022 11:39,9/3/2022 11:40,IP Address,100,63,TRUE,9/3/2022 11:40,R_3qm3ZMeABCFDXjr,,,,,anonymous,EN,Yes,,5c6babadec1fb80001c18bed,5c6babadec1fb80001c18bed
9/3/2022 11:43,9/3/2022 11:44,IP Address,100,9,TRUE,9/3/2022 11:44,R_3IbisMn2SSuf7yP,,,,,anonymous,EN,Yes,,611c4b67ef5ef50313395ffb,611c4b67ef5ef50313395ffb
9/3/2022 11:52,9/3/2022 11:53,IP Address,100,33,TRUE,9/3/2022 11:53,R_3D5uu72isL5C9oc,,,,,anonymous,EN,Yes,,61699140a87c73f10eb7853a,61699140a87c73f10eb7853a
9/3/2022 11:53,9/3/2022 11:53,IP Address,100,21,TRUE,9/3/2022 11:53,R_3OeuoAsRbREeCmv,,,,,anonymous,EN,Yes,,5dd72efa82569a6d38e06854,5dd72efa82569a6d38e06854
9/3/2022 11:56,9/3/2022 11:56,IP Address,100,30,TRUE,9/3/2022 11:56,R_8deVMaC9ceg8eEp,,,,,anonymous,EN,Yes,,6102d5e6ff92a8dd0cce6b8f,6102d5e6ff92a8dd0cce6b8f
9/3/2022 11:57,9/3/2022 11:57,IP Address,100,39,TRUE,9/3/2022 11:57,R_1HqwwcDtYdRrMkT,,,,,anonymous,EN,Yes,,59870a8c644ea4000126ede3,59870a8c644ea4000126ede3
9/3/2022 12:00,9/3/2022 12:01,IP Address,100,67,TRUE,9/3/2022 12:01,R_2f3UGiOfxIyPoP8,,,,,anonymous,EN,Yes,,600735ac42969f1dbea8a16f,600735ac42969f1dbea8a16f
9/3/2022 12:07,9/3/2022 12:13,IP Address,100,331,TRUE,9/3/2022 12:13,R_e3ct18SaQfmJzIR,,,,,anonymous,EN,Yes,,62e6c5d05d354e1f99d612e4,62e6c5d05d354e1f99d612e4
9/3/2022 12:14,9/3/2022 12:14,IP Address,100,29,TRUE,9/3/2022 12:14,R_yw4saVvwF6m7Y7T,,,,,anonymous,EN,Yes,,61fa94315719bc09cb834ea0,61fa94315719bc09cb834ea0
9/3/2022 12:16,9/3/2022 12:17,IP Address,100,48,TRUE,9/3/2022 12:17,R_332TPwl47eZrurR,,,,,anonymous,EN,Yes,,60ecb25ee217144ae792404c,60ecb25ee217144ae792404c
9/3/2022 12:22,9/3/2022 12:23,IP Address,100,50,TRUE,9/3/2022 12:23,R_2DZ9TYBUXmTt86j,,,,,anonymous,EN,Yes,,5f4849042648171ef6c2cdf8,5f4849042648171ef6c2cdf8
9/3/2022 12:30,9/3/2022 12:32,IP Address,100,106,TRUE,9/3/2022 12:32,R_1Ll9ZCMUMfsgV0Z,,,,,anonymous,EN,Yes,,60add0771be3747b21f5b804,60add0771be3747b21f5b804
9/3/2022 12:32,9/3/2022 12:32,IP Address,100,45,TRUE,9/3/2022 12:32,R_z1hqaoUtUD4B5fj,,,,,anonymous,EN,Yes,,60fdf439667428ddf589f80f,60fdf439667428ddf589f80f
9/3/2022 12:33,9/3/2022 12:34,IP Address,100,25,TRUE,9/3/2022 12:34,R_2xFcJqe646nsCP2,,,,,anonymous,EN,Yes,,5dfaa06b5005cc807174ba46,5dfaa06b5005cc807174ba46
9/3/2022 12:35,9/3/2022 12:36,IP Address,100,52,TRUE,9/3/2022 12:36,R_3EcFriQv09CMLIf,,,,,anonymous,EN,Yes,,5e551a9020cb9e000b1e141f,5e551a9020cb9e000b1e141f
9/3/2022 12:37,9/3/2022 12:37,IP Address,100,6,TRUE,9/3/2022 12:37,R_1FgllQ4w1uKu2Of,,,,,anonymous,EN,Yes,,5c33ccf9377d960001044af0,5c33ccf9377d960001044af0
9/3/2022 12:40,9/3/2022 12:42,IP Address,100,88,TRUE,9/3/2022 12:42,R_2dKNpGaTSRtvXxl,,,,,anonymous,EN,Yes,,6286d3ac3a161dab706a695c,6286d3ac3a161dab706a695c
9/3/2022 12:56,9/3/2022 12:57,IP Address,100,37,TRUE,9/3/2022 12:57,R_3Dbbe1o3GJ2VpV3,,,,,anonymous,EN,Yes,,6102490fa0490165884ff088,6102490fa0490165884ff088
9/3/2022 12:57,9/3/2022 12:58,IP Address,100,58,TRUE,9/3/2022 12:58,R_3FPDmqQtcXgQlHz,,,,,anonymous,EN,Yes,,614f58258eaf7063aa888d90,614f58258eaf7063aa888d90
9/3/2022 13:09,9/3/2022 13:09,IP Address,100,24,TRUE,9/3/2022 13:09,R_1IYpr5rhbhLougQ,,,,,anonymous,EN,Yes,,5dbd796ee8add82bd3ef7878,5dbd796ee8add82bd3ef7878
9/3/2022 13:09,9/3/2022 13:10,IP Address,100,50,TRUE,9/3/2022 13:10,R_1M3D3VTVWh3UFog,,,,,anonymous,EN,Yes,,610b1a9f84ca0547e1342cef,610b1a9f84ca0547e1342cef
9/3/2022 13:11,9/3/2022 13:11,IP Address,100,14,TRUE,9/3/2022 13:11,R_8CSILpUNhbOFSed,,,,,anonymous,EN,Yes,,6019ee6f2f08d9171cce18cb,6019ee6f2f08d9171cce18cb
9/3/2022 13:14,9/3/2022 13:14,IP Address,100,51,TRUE,9/3/2022 13:14,R_scbWzeIyErgscU1,,,,,anonymous,EN,Yes,,61071715ef66759482346ce4,61071715ef66759482346ce4
9/3/2022 13:20,9/3/2022 13:25,IP Address,100,288,TRUE,9/3/2022 13:25,R_1lcOjWzdp4E63v9,,,,,anonymous,EN,Yes,,62dc292b3a585ccfd11f9bc9,62dc292b3a585ccfd11f9bc9
9/3/2022 13:24,9/3/2022 13:26,IP Address,100,85,TRUE,9/3/2022 13:26,R_3IazqvajC27WcMw,,,,,anonymous,EN,Yes,,5decaac46e09cf3792805023,5decaac46e09cf3792805023
9/3/2022 13:30,9/3/2022 13:31,IP Address,100,35,TRUE,9/3/2022 13:31,R_TvyA25vWvPVSkVz,,,,,anonymous,EN,Yes,,5d1b4ec634783e0001336019,5d1b4ec634783e0001336019
9/3/2022 13:40,9/3/2022 13:41,IP Address,100,11,TRUE,9/3/2022 13:41,R_3OoWxIiMXXzL59n,,,,,anonymous,EN,Yes,,5c8541b79c5a3000016b2597,5c8541b79c5a3000016b2597
9/3/2022 13:42,9/3/2022 13:42,IP Address,100,15,TRUE,9/3/2022 13:42,R_1NZcuIR3AtoqG5j,,,,,anonymous,EN,Yes,,5ebb51e14fa5d7123c03615c,5ebb51e14fa5d7123c03615c
9/3/2022 13:48,9/3/2022 13:48,IP Address,100,8,TRUE,9/3/2022 13:48,R_vwPCIY1uitGhqBH,,,,,anonymous,EN,Yes,,5f85f217f845b10f388f2ce7,5f85f217f845b10f388f2ce7
9/3/2022 13:51,9/3/2022 13:52,IP Address,100,76,TRUE,9/3/2022 13:52,R_1OwxNtSm4OLdgpS,,,,,anonymous,EN,Yes,,6234b670fac1a65a6f832f32,6234b670fac1a65a6f832f32
9/3/2022 13:56,9/3/2022 13:56,IP Address,100,49,TRUE,9/3/2022 13:56,R_A1G50ZVyAkqTv2x,,,,,anonymous,EN,Yes,,62e0264bb9de5e42309c261d,62e0264bb9de5e42309c261d
9/3/2022 13:59,9/3/2022 13:59,IP Address,100,14,TRUE,9/3/2022 13:59,R_8G385WfCncZysW5,,,,,anonymous,EN,Yes,,5b2867d65b5c0900018adf1c,5b2867d65b5c0900018adf1c
9/3/2022 14:06,9/3/2022 14:07,IP Address,100,98,TRUE,9/3/2022 14:07,R_psfFXXd5u5gXUtj,,,,,anonymous,EN,Yes,,6172316cd8b547db367c4e8e,6172316cd8b547db367c4e8e
9/3/2022 14:11,9/3/2022 14:11,IP Address,100,10,TRUE,9/3/2022 14:11,R_1K9HFhUJA4pOYBE,,,,,anonymous,EN,Yes,,5c675fad8f100a000107e249,5c675fad8f100a000107e249
9/3/2022 14:14,9/3/2022 14:14,IP Address,100,22,TRUE,9/3/2022 14:14,R_1rccgcCeXKoGSGR,,,,,anonymous,EN,Yes,,588e251908e6b200011a7253,588e251908e6b200011a7253
9/3/2022 14:20,9/3/2022 14:21,IP Address,100,25,TRUE,9/3/2022 14:21,R_3HYL37pe14hwe4D,,,,,anonymous,EN,Yes,,628e5150b3ccb8a00918c44e,628e5150b3ccb8a00918c44e
9/3/2022 14:20,9/3/2022 14:21,IP Address,100,83,TRUE,9/3/2022 14:21,R_3CVjHOeR5tywGrf,,,,,anonymous,EN,Yes,,5d520a2a08c3b00019384072,5d520a2a08c3b00019384072
9/3/2022 14:21,9/3/2022 14:21,IP Address,100,15,TRUE,9/3/2022 14:21,R_3NPtRdCjzkL76tB,,,,,anonymous,EN,Yes,,5f2e341083467e199cfb3d7c,5f2e341083467e199cfb3d7c
9/3/2022 14:31,9/3/2022 14:32,IP Address,100,38,TRUE,9/3/2022 14:32,R_33vUPjr7ypwnr4v,,,,,anonymous,EN,Yes,,5f7f4710b52bcd0b3ec52e62,5f7f4710b52bcd0b3ec52e62
9/3/2022 14:41,9/3/2022 14:41,IP Address,100,28,TRUE,9/3/2022 14:42,R_eFEOSrLtFBEH2tH,,,,,anonymous,EN,Yes,,5d3522b6eac3d50017df02cb,5d3522b6eac3d50017df02cb
9/3/2022 14:42,9/3/2022 14:43,IP Address,100,35,TRUE,9/3/2022 14:43,R_10Dwz88CPJ787K2,,,,,anonymous,EN,Yes,,60c281ca3b30b64f4b6c4872,60c281ca3b30b64f4b6c4872
9/3/2022 14:51,9/3/2022 14:51,IP Address,100,23,TRUE,9/3/2022 14:51,R_1diDeQP3wIoUaA3,,,,,anonymous,EN,Yes,,6110e2abc07c7c23f0bcc41f,6110e2abc07c7c23f0bcc41f
9/3/2022 14:58,9/3/2022 14:59,IP Address,100,32,TRUE,9/3/2022 14:59,R_3m7xxnB9oRShqkL,,,,,anonymous,EN,Yes,,60da8a02188689fb1a8e2700,60da8a02188689fb1a8e2700
9/3/2022 15:12,9/3/2022 15:13,IP Address,100,41,TRUE,9/3/2022 15:13,R_12bUZP7150YLbWg,,,,,anonymous,EN,Yes,,62e8528dccab733ca9df4bc8,62e8528dccab733ca9df4bc8
9/3/2022 15:16,9/3/2022 15:17,IP Address,100,26,TRUE,9/3/2022 15:17,R_1g5UBE43CA2Qkio,,,,,anonymous,EN,Yes,,6273e8b5fdcdaed810eca006,6273e8b5fdcdaed810eca006
9/3/2022 15:16,9/3/2022 15:18,IP Address,100,106,TRUE,9/3/2022 15:18,R_2En7ik297N5zuEq,,,,,anonymous,EN,Yes,,5c6f1611922d7a00017cb800,5c6f1611922d7a00017cb800
9/3/2022 15:20,9/3/2022 15:21,IP Address,100,34,TRUE,9/3/2022 15:21,R_25WOH8jQ45Amfea,,,,,anonymous,EN,Yes,,622a04c3557ea04c82c8f62f,622a04c3557ea04c82c8f62f
9/3/2022 15:23,9/3/2022 15:24,IP Address,100,68,TRUE,9/3/2022 15:24,R_2uDKYmY2JeHUU4x,,,,,anonymous,EN,Yes,,60d5ff02fef54b0399953c12,60d5ff02fef54b0399953c12
9/3/2022 15:24,9/3/2022 15:25,IP Address,100,42,TRUE,9/3/2022 15:25,R_Z9tRPWqmvlJSvYZ,,,,,anonymous,EN,Yes,,616202f3ca5b3ab47923ee80,616202f3ca5b3ab47923ee80
9/3/2022 15:25,9/3/2022 15:26,IP Address,100,34,TRUE,9/3/2022 15:26,R_3RgtSi9n6MSHoU5,,,,,anonymous,EN,Yes,,5fcc103fb2ab80a01f32f7ae,5fcc103fb2ab80a01f32f7ae
9/3/2022 15:28,9/3/2022 15:28,IP Address,100,28,TRUE,9/3/2022 15:28,R_2tr6pF0gp0dgXf0,,,,,anonymous,EN,Yes,,6107d8ee8bd9a035d04f6d98,6107d8ee8bd9a035d04f6d98
9/3/2022 15:32,9/3/2022 15:33,IP Address,100,27,TRUE,9/3/2022 15:33,R_3KpYgiRlJXskhti,,,,,anonymous,EN,Yes,,548cdd6bfdf99b586046fb39,548cdd6bfdf99b586046fb39
9/3/2022 15:38,9/3/2022 15:38,IP Address,100,18,TRUE,9/3/2022 15:38,R_enVIJKuTUa8aMlX,,,,,anonymous,EN,Yes,,615dfbb483f8480303655714,615dfbb483f8480303655714
9/3/2022 15:59,9/3/2022 15:59,IP Address,100,7,TRUE,9/3/2022 15:59,R_3EnZSQDEvie9QUa,,,,,anonymous,EN,Yes,,5cb5ff63931852001cf69b28,5cb5ff63931852001cf69b28
9/3/2022 16:01,9/3/2022 16:01,IP Address,100,10,TRUE,9/3/2022 16:01,R_3fVFnce6sit8rWc,,,,,anonymous,EN,Yes,,5b09e07d641b1200010eab62,5b09e07d641b1200010eab62
9/3/2022 16:02,9/3/2022 16:06,IP Address,100,237,TRUE,9/3/2022 16:06,R_exqDdnxIkJGyQbn,,,,,anonymous,EN,Yes,,614e7b3a166756f594091945,614e7b3a166756f594091945
9/3/2022 16:08,9/3/2022 16:08,IP Address,100,28,TRUE,9/3/2022 16:08,R_3CB0wqueZkZtGP9,,,,,anonymous,EN,Yes,,62f27bce4cf6011cdd3833b3,62f27bce4cf6011cdd3833b3
9/3/2022 16:18,9/3/2022 16:18,IP Address,100,28,TRUE,9/3/2022 16:18,R_Aiy8K32P34ykm3L,,,,,anonymous,EN,Yes,,62ddac755b3df6fa66b4a4c5,62ddac755b3df6fa66b4a4c5
9/3/2022 16:25,9/3/2022 16:26,IP Address,100,89,TRUE,9/3/2022 16:26,R_3MrgMzejyNoU25f,,,,,anonymous,EN,Yes,,6234e1b277e7fe207a9ad500,6234e1b277e7fe207a9ad500
9/3/2022 16:29,9/3/2022 16:29,IP Address,100,29,TRUE,9/3/2022 16:29,R_1DBvgGTpUKxGw7q,,,,,anonymous,EN,Yes,,5749537f5e5491000f3c1e33,5749537f5e5491000f3c1e33
9/3/2022 16:36,9/3/2022 16:36,IP Address,100,12,TRUE,9/3/2022 16:36,R_3fQd4Wq0q5KhW8M,,,,,anonymous,EN,Yes,,61011a06677b90bb175be6ef,61011a06677b90bb175be6ef
9/3/2022 16:38,9/3/2022 16:39,IP Address,100,36,TRUE,9/3/2022 16:39,R_2q9PE2ySw3kSB73,,,,,anonymous,EN,Yes,,62e811bddf540837ec38367c,62e811bddf540837ec38367c
9/3/2022 16:41,9/3/2022 16:41,IP Address,100,19,TRUE,9/3/2022 16:41,R_yK0UNvD0Pip78TT,,,,,anonymous,EN,Yes,,6266a561df47547b5757a9fb,6266a561df47547b5757a9fb
9/3/2022 16:56,9/3/2022 16:56,IP Address,100,39,TRUE,9/3/2022 16:56,R_2ypXbBcy355bN9B,,,,,anonymous,EN,Yes,,614ffc776c7e2b3125e6604f,614ffc776c7e2b3125e6604f
9/2/2022 16:56,9/2/2022 16:56,IP Address,75,9,FALSE,9/3/2022 16:56,R_1dpnaEWRJkyWSUe,,,,,anonymous,EN,Yes,,6064d68e47e54180bfd4c833,6064d68e47e54180bfd4c833
9/3/2022 16:55,9/3/2022 16:57,IP Address,100,113,TRUE,9/3/2022 16:57,R_2axCZukWrG5pQpn,,,,,anonymous,EN,Yes,,6272ad19a8f6a6981f6b2ea4,6272ad19a8f6a6981f6b2ea4
9/3/2022 16:58,9/3/2022 16:59,IP Address,100,28,TRUE,9/3/2022 16:59,R_vrdfyAHGuxCCajL,,,,,anonymous,EN,Yes,,5e574010f269721002764a53,5e574010f269721002764a53
9/3/2022 17:06,9/3/2022 17:07,IP Address,100,59,TRUE,9/3/2022 17:07,R_1NgJlXbMfAxqYYL,,,,,anonymous,EN,Yes,,615b1bbb04fb28394b341ee9,615b1bbb04fb28394b341ee9
9/3/2022 17:07,9/3/2022 17:08,IP Address,100,100,TRUE,9/3/2022 17:08,R_1QAVjPBfCuLEjua,,,,,anonymous,EN,Yes,,62a7faca42514c4915e8471e,62a7faca42514c4915e8471e
9/3/2022 17:18,9/3/2022 17:18,IP Address,100,27,TRUE,9/3/2022 17:18,R_YbueWB8LwpAECzf,,,,,anonymous,EN,Yes,,62b49c65c45131879b8438d3,62b49c65c45131879b8438d3
9/3/2022 17:27,9/3/2022 17:27,IP Address,100,10,TRUE,9/3/2022 17:27,R_agkbbgpsVC0Vsm5,,,,,anonymous,EN,Yes,,5e954b384491ad117052cd48,5e954b384491ad117052cd48
9/2/2022 17:40,9/2/2022 17:40,IP Address,75,20,FALSE,9/3/2022 17:40,R_vdmDm0Dhzk3o25j,,,,,anonymous,EN,Yes,,627dedaa5bc0d8e9a6757447,627dedaa5bc0d8e9a6757447
9/3/2022 18:03,9/3/2022 18:04,IP Address,100,47,TRUE,9/3/2022 18:04,R_2rCqpvQM0nTMvby,,,,,anonymous,EN,Yes,,5ed7b0c434b99f089ca78d13,5ed7b0c434b99f089ca78d13
9/3/2022 18:06,9/3/2022 18:07,IP Address,100,39,TRUE,9/3/2022 18:07,R_3Lch3oJx56xcQ9d,,,,,anonymous,EN,Yes,,62958dd1ac78e275cf84d7fa,62958dd1ac78e275cf84d7fa
9/3/2022 18:30,9/3/2022 18:30,IP Address,100,19,TRUE,9/3/2022 18:30,R_3R9NEJoECkWwOKL,,,,,anonymous,EN,Yes,,614f608ac873640cf60c7750,614f608ac873640cf60c7750
9/3/2022 18:31,9/3/2022 18:31,IP Address,100,11,TRUE,9/3/2022 18:31,R_BRoV0A3kX5vZ853,,,,,anonymous,EN,Yes,,60d88604c5043e278f740608,60d88604c5043e278f740608
9/3/2022 18:33,9/3/2022 18:34,IP Address,100,24,TRUE,9/3/2022 18:34,R_5AwArJg3q6xJxp7,,,,,anonymous,EN,Yes,,5b97f8988ae8150001c7a887,5b97f8988ae8150001c7a887
9/3/2022 18:37,9/3/2022 18:37,IP Address,100,6,TRUE,9/3/2022 18:37,R_Y3ln1Fa03Ie4elP,,,,,anonymous,EN,Yes,,5d2def2b841b740019bfb7a7,5d2def2b841b740019bfb7a7
9/3/2022 18:42,9/3/2022 18:45,IP Address,100,180,TRUE,9/3/2022 18:45,R_2X6EUqK2EylhKtH,,,,,anonymous,EN,Yes,,62f185913b81aefc8e99878a,62f185913b81aefc8e99878a
9/3/2022 19:00,9/3/2022 19:02,IP Address,100,71,TRUE,9/3/2022 19:02,R_1eKxXmw7QpMRBUh,,,,,anonymous,EN,Yes,,5687bbe7369319000c269af0,5687bbe7369319000c269af0
9/3/2022 19:30,9/3/2022 19:30,IP Address,100,20,TRUE,9/3/2022 19:30,R_3CPYDOZxEmOgE06,,,,,anonymous,EN,Yes,,5b134a12bd9c31000156d4e2,5b134a12bd9c31000156d4e2
9/3/2022 19:56,9/3/2022 19:57,IP Address,100,25,TRUE,9/3/2022 19:57,R_2ZQTjbbF01XjIiT,,,,,anonymous,EN,Yes,,5f0151a9e5751c2a5313c45e,5f0151a9e5751c2a5313c45e
9/3/2022 20:08,9/3/2022 20:08,IP Address,100,16,TRUE,9/3/2022 20:08,R_12rHZ04MGkbzomS,,,,,anonymous,EN,Yes,,613461a8b9035cf9b29ad84d,613461a8b9035cf9b29ad84d
9/3/2022 20:28,9/3/2022 20:29,IP Address,100,76,TRUE,9/3/2022 20:29,R_3irK9vR1wPobpR0,,,,,anonymous,EN,Yes,,5fdee4d96a36576ca62e4518,5fdee4d96a36576ca62e4518
9/3/2022 20:38,9/3/2022 20:40,IP Address,100,140,TRUE,9/3/2022 20:40,R_3DpcKwIt1yeAlMZ,,,,,anonymous,EN,Yes,,5b6db9e0580154000153cc64,5b6db9e0580154000153cc64
9/3/2022 20:47,9/3/2022 20:47,IP Address,100,23,TRUE,9/3/2022 20:47,R_2QJvW0D7UQcLMv0,,,,,anonymous,EN,Yes,,5ce330b9c536f50001104f78,5ce330b9c536f50001104f78
9/3/2022 20:52,9/3/2022 20:52,IP Address,100,16,TRUE,9/3/2022 20:52,R_1pDqDUDbnFrMMMk,,,,,anonymous,EN,Yes,,6282abf0be2e9e2a65af807e,6282abf0be2e9e2a65af807e
9/3/2022 20:52,9/3/2022 20:54,IP Address,100,80,TRUE,9/3/2022 20:54,R_2dEepW8V7IkCd1T,,,,,anonymous,EN,Yes,,5e869a2ada38292db0605de5,5e869a2ada38292db0605de5
9/3/2022 21:11,9/3/2022 21:11,IP Address,100,29,TRUE,9/3/2022 21:11,R_3emNxq4VgI6D3t6,,,,,anonymous,EN,Yes,,614f452f50838db696832ad4,614f452f50838db696832ad4
9/3/2022 21:58,9/3/2022 22:01,IP Address,100,180,TRUE,9/3/2022 22:01,R_3D59ULLCZQ98aZN,,,,,anonymous,EN,Yes,,5ebb08645a22c70c2ba793e4,5ebb08645a22c70c2ba793e4
9/3/2022 22:35,9/3/2022 22:36,IP Address,100,41,TRUE,9/3/2022 22:36,R_3qkWcKK297dS39a,,,,,anonymous,EN,Yes,,5e4915503f7dd939f72a73f8,5e4915503f7dd939f72a73f8
9/3/2022 22:35,9/3/2022 22:36,IP Address,100,65,TRUE,9/3/2022 22:36,R_engEmcQ4UOUevdf,,,,,anonymous,EN,Yes,,603ae163f21b736f470992bd,603ae163f21b736f470992bd
9/3/2022 22:38,9/3/2022 22:39,IP Address,100,29,TRUE,9/3/2022 22:39,R_3ESAyx6fwQ29ff5,,,,,anonymous,EN,Yes,,5cd21eb94174960001cf8aaf,5cd21eb94174960001cf8aaf
9/3/2022 23:09,9/3/2022 23:17,IP Address,100,522,TRUE,9/3/2022 23:17,R_12byT1Ui74SrIjS,,,,,anonymous,EN,Yes,,607d7603057ee2d2496fe1bb,607d7603057ee2d2496fe1bb
9/3/2022 23:30,9/3/2022 23:31,IP Address,100,65,TRUE,9/3/2022 23:31,R_2uTE3PZZ5ASCjaf,,,,,anonymous,EN,Yes,,6106fbbcd52909fe5cc2fc8e,6106fbbcd52909fe5cc2fc8e
9/4/2022 0:00,9/4/2022 0:01,IP Address,100,39,TRUE,9/4/2022 0:01,R_1kMpLDQPN2cTysB,,,,,anonymous,EN,Yes,,60cbfa0478bcd18dc14647d3,60cbfa0478bcd18dc14647d3
9/4/2022 0:12,9/4/2022 0:13,IP Address,100,44,TRUE,9/4/2022 0:13,R_1QoxltRPy4hHT0Y,,,,,anonymous,EN,Yes,,614fe903e5acda6e19a9bc39,614fe903e5acda6e19a9bc39
9/4/2022 0:29,9/4/2022 0:30,IP Address,100,34,TRUE,9/4/2022 0:30,R_3lDCTTPlz0Uukdz,,,,,anonymous,EN,Yes,,5e29ada5d441690127fb5748,5e29ada5d441690127fb5748
9/4/2022 0:33,9/4/2022 0:35,IP Address,100,72,TRUE,9/4/2022 0:35,R_31MZBZSIUH67gQQ,,,,,anonymous,EN,Yes,,5f819ad4f4f3f724f8c7463d,5f819ad4f4f3f724f8c7463d
9/4/2022 0:49,9/4/2022 0:49,IP Address,100,19,TRUE,9/4/2022 0:49,R_2aVPBZGwl2bLrXE,,,,,anonymous,EN,Yes,,5bc9f8b677740000016a08b5,5bc9f8b677740000016a08b5
9/4/2022 0:59,9/4/2022 1:01,IP Address,100,117,TRUE,9/4/2022 1:01,R_3njRvOkVWbLuRlN,,,,,anonymous,EN,Yes,,60ff2da61e66740c070050cb,60ff2da61e66740c070050cb
9/4/2022 1:16,9/4/2022 1:17,IP Address,100,43,TRUE,9/4/2022 1:17,R_1KdvjxBKY9vhf4m,,,,,anonymous,EN,Yes,,62c2e95abeb001900b8ab0cb,62c2e95abeb001900b8ab0cb
9/4/2022 1:17,9/4/2022 1:18,IP Address,100,34,TRUE,9/4/2022 1:18,R_262VEuM3EN5QHwD,,,,,anonymous,EN,Yes,,60ebe5aeb6137d5f2b9f436f,60ebe5aeb6137d5f2b9f436f
9/4/2022 1:18,9/4/2022 1:19,IP Address,100,64,TRUE,9/4/2022 1:19,R_2WGwF1jquHr42hD,,,,,anonymous,EN,Yes,,62bf18aaf53765907df6934b,62bf18aaf53765907df6934b
9/4/2022 2:15,9/4/2022 2:16,IP Address,100,17,TRUE,9/4/2022 2:16,R_2TLBFcGISJTe5Wu,,,,,anonymous,EN,Yes,,5892c29539f3830001767be0,5892c29539f3830001767be0
